"","t","Rcr","Pen_S","Pen_I","Pen_R","Macro_S","Macro_R","Multi_S","Multi_R","Totcarrier_T","Cross_T","Reduction","Scenario","Lambda","pi"
"292928",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.493986009622541,0.58,1,3,0.0225944353710793,0.493986009622541
"329428",365,0.58,0.560035191352722,0.368282054827495,0.0716827538197829,0.714464060135644,0.285535939864356,0.529924879529788,0.255425628041422,0.49395908535827,0.580559224331504,1,3,0.0225944353710793,0.493986009622541
"329528",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.493986009622541,0.58,2,3,0.0225944353710793,0.493986009622541
"366028",365,0.58,0.515771378754208,0.418850292876497,0.0653783283692951,0.691228116683383,0.308771883316617,0.488038120000852,0.281038624563261,0.499719494935721,0.580384166140826,2,3,0.0225944353710793,0.493986009622541
"366128",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.493986009622541,0.58,3,3,0.0225944353710793,0.493986009622541
"402628",365,0.58,0.49149038498256,0.446327951043011,0.0621816639744299,0.678493980475184,0.321506019524816,0.465061122872445,0.295076757414702,0.503604983917373,0.580277636253902,3,3,0.0225944353710793,0.493986009622541
"402728",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.493986009622541,0.58,4,3,0.0225944353710793,0.493986009622541
"439228",365,0.58,0.446793016928722,0.497209759265447,0.0559972238058306,0.655057032397421,0.344942967602579,0.422764430271315,0.320914380945171,0.510462982090106,0.580098210553179,4,3,0.0225944353710793,0.493986009622541
"439328",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.493986009622541,0.58,1,4,0.0225944353710793,0.493986009622541
"475828",365,0.58,0.560035191352722,0.368282054827495,0.0716827538197829,0.714464060135644,0.285535939864356,0.529924879529788,0.255425628041422,0.49395908535827,0.580559224331504,1,4,0.0225944353710793,0.493986009622541
"475928",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.493986009622541,0.58,2,4,0.0225944353710793,0.493986009622541
"512428",365,0.58,0.574911942900645,0.361976025661874,0.0631120314374815,0.691179595607148,0.308820404392852,0.536283263146268,0.270191724638474,0.492883535705336,0.635613539656144,2,4,0.0225944353710793,0.493986009622541
"512528",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.493986009622541,0.58,3,4,0.0225944353710793,0.493986009622541
"549028",365,0.58,0.584364320445789,0.360255632766879,0.0553800467873318,0.665421787572459,0.334578212427541,0.535553123113163,0.285767015094915,0.493275094821276,0.687542069057724,3,4,0.0225944353710793,0.493986009622541
"549128",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.493986009622541,0.58,4,4,0.0225944353710793,0.493986009622541
"585628",365,0.58,0.58858823883303,0.363004503462825,0.0484072577041443,0.636754369651366,0.363245630348633,0.527832447992519,0.302489839508122,0.495114530912392,0.73524840089673,4,4,0.0225944353710793,0.493986009622541
"129",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.496724376472033,0.58,1,1,0.0236729762351946,0.496724376472033
"36639",365,0.58,0.566526001875786,0.363654384136995,0.0698196139872192,0.718229356992524,0.281770643007476,0.536142585744954,0.251387226876644,0.496695762202607,0.579936116040362,1,1,0.0236729762351946,0.496724376472033
"36729",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.496724376472033,0.58,2,1,0.0236729762351946,0.496724376472033
"73229",365,0.58,0.611579984352429,0.331418034858656,0.0570019807889152,0.741873887856835,0.258126112143165,0.578776121555634,0.22532224934637,0.506413621967534,0.580099480637512,2,1,0.0236729762351946,0.496724376472033
"73329",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.496724376472033,0.58,3,1,0.0236729762351946,0.496724376472033
"109829",365,0.58,0.651979361265654,0.302203743076351,0.0458168956579947,0.763085687240339,0.236914312759661,0.617003144469325,0.201938095963332,0.517444448394214,0.580247472384754,3,1,0.0236729762351946,0.496724376472033
"109929",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.496724376472033,0.58,4,1,0.0236729762351946,0.496724376472033
"146429",365,0.58,0.687355700352827,0.276339175247933,0.0363051243992399,0.781667866764672,0.218332133235328,0.650475051854137,0.181451484736638,0.529606357244625,0.580376757041183,4,1,0.0236729762351946,0.496724376472033
"146529",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.496724376472033,0.58,1,2,0.0236729762351946,0.496724376472033
"183029",365,0.58,0.566526001875786,0.363654384136995,0.0698196139872192,0.718229356992524,0.281770643007476,0.536142585744954,0.251387226876644,0.496695762202607,0.579936116040362,1,2,0.0236729762351946,0.496724376472033
"183129",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.496724376472033,0.58,2,2,0.0236729762351946,0.496724376472033
"219629",365,0.58,0.583845549027884,0.352377847407314,0.0637766035648014,0.727310905690321,0.272689094309678,0.552536837050186,0.241380382331981,0.5004421860082,0.58002595374897,2,2,0.0236729762351946,0.496724376472033
"219729",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.496724376472033,0.58,3,2,0.0236729762351946,0.496724376472033
"256229",365,0.58,0.603890029847771,0.339144261875174,0.0569657082770552,0.737828570957423,0.262171429042577,0.571508848625263,0.229790247820068,0.50542635197641,0.580117303615856,3,2,0.0236729762351946,0.496724376472033
"256329",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.496724376472033,0.58,4,2,0.0236729762351946,0.496724376472033
"292829",365,0.58,0.632671638802736,0.319377218971784,0.0479511422254798,0.752941256190955,0.247058743809045,0.598745714684898,0.213132819691208,0.513688213938895,0.580224241320561,4,2,0.0236729762351946,0.496724376472033
"292929",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.496724376472033,0.58,1,3,0.0236729762351946,0.496724376472033
"329429",365,0.58,0.566526001875786,0.363654384136995,0.0698196139872192,0.718229356992524,0.281770643007476,0.536142585744954,0.251387226876644,0.496695762202607,0.579936116040362,1,3,0.0236729762351946,0.496724376472033
"329529",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.496724376472033,0.58,2,3,0.0236729762351946,0.496724376472033
"366029",365,0.58,0.520965498831398,0.415503238509637,0.0635312626589642,0.694338004530688,0.305661995469313,0.493022855747824,0.277719352385738,0.502334185785917,0.579748121916571,2,3,0.0236729762351946,0.496724376472033
"366129",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.496724376472033,0.58,3,3,0.0236729762351946,0.496724376472033
"402629",365,0.58,0.495891424292191,0.44376360859503,0.060344967112778,0.681201875967944,0.318798124032055,0.469292089280491,0.292198789020355,0.506173509808457,0.579634632499726,3,3,0.0236729762351946,0.496724376472033
"402729",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.496724376472033,0.58,4,3,0.0236729762351946,0.496724376472033
"439229",365,0.58,0.449582429453586,0.496264302562371,0.0541532679840433,0.656946316194944,0.343053683805057,0.425464271421246,0.318935525772716,0.512960471219677,0.579442850009494,4,3,0.0236729762351946,0.496724376472033
"439329",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.496724376472033,0.58,1,4,0.0236729762351946,0.496724376472033
"475829",365,0.58,0.566526001875786,0.363654384136995,0.0698196139872192,0.718229356992524,0.281770643007476,0.536142585744954,0.251387226876644,0.496695762202607,0.579936116040362,1,4,0.0236729762351946,0.496724376472033
"475929",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.496724376472033,0.58,2,4,0.0236729762351946,0.496724376472033
"512429",365,0.58,0.58104316068988,0.357660112101268,0.0612967272088518,0.694504385245424,0.305495614754576,0.541957322649121,0.266409776713818,0.495752456777237,0.635888358219678,2,4,0.0236729762351946,0.496724376472033
"512529",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.496724376472033,0.58,3,4,0.0236729762351946,0.496724376472033
"549029",365,0.58,0.589965617040519,0.356401095308587,0.053633287650895,0.668144995831411,0.331855004168588,0.540458379664809,0.282347766792879,0.496247989647618,0.688595343529471,3,4,0.0236729762351946,0.496724376472033
"549129",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.496724376472033,0.58,4,4,0.0236729762351946,0.496724376472033
"585629",365,0.58,0.593515594728639,0.3597415401021,0.0467428651692619,0.63870825394683,0.36129174605317,0.531768198497269,0.2995443498218,0.498166082915245,0.736914739993112,4,4,0.0236729762351946,0.496724376472033
"130",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.48135019826054,0.58,1,1,0.025066885117086,0.48135019826054
"36640",365,0.58,0.572139592795524,0.359654121490226,0.0682062857142502,0.721485815105352,0.278514184894649,0.541522914169439,0.247897506268564,0.481339788931167,0.579388749448117,1,1,0.025066885117086,0.48135019826054
"36730",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.48135019826054,0.58,2,1,0.025066885117086,0.48135019826054
"73230",365,0.58,0.616907458637551,0.327569179895444,0.0555233614670044,0.74496217867689,0.25503782132311,0.583891000598113,0.222021363283672,0.491073763616264,0.57955021127288,2,1,0.025066885117086,0.48135019826054
"73330",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.48135019826054,0.58,3,1,0.025066885117086,0.48135019826054
"109830",365,0.58,0.656900323798637,0.298599246772792,0.0445004294285702,0.765944405759151,0.234055594240849,0.621738079397958,0.19889334984017,0.502080594078875,0.579695533502751,3,1,0.025066885117086,0.48135019826054
"109930",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.48135019826054,0.58,4,1,0.025066885117086,0.48135019826054
"146430",365,0.58,0.691796121634985,0.273040429064561,0.035163449300454,0.784260039917879,0.215739960082121,0.654759394604231,0.178703233051367,0.514177255848704,0.57982149348466,4,1,0.025066885117086,0.48135019826054
"146530",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.48135019826054,0.58,1,2,0.025066885117086,0.48135019826054
"183030",365,0.58,0.572139592795524,0.359654121490226,0.0682062857142502,0.721485815105352,0.278514184894649,0.541522914169439,0.247897506268564,0.481339788931167,0.579388749448117,1,2,0.025066885117086,0.48135019826054
"183130",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.48135019826054,0.58,2,2,0.025066885117086,0.48135019826054
"219630",365,0.58,0.589529919495103,0.348293340471853,0.0621767400330443,0.730598262757489,0.269401737242511,0.557986336936033,0.237858154683441,0.485146937094019,0.579477447883325,2,2,0.025066885117086,0.48135019826054
"219730",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.48135019826054,0.58,3,2,0.025066885117086,0.48135019826054
"256230",365,0.58,0.609543919230732,0.335042685278503,0.0554133954907654,0.741092543627988,0.258907456372012,0.57693198382637,0.22629552096765,0.490180123742781,0.579567157775613,3,2,0.025066885117086,0.48135019826054
"256330",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.48135019826054,0.58,4,2,0.025066885117086,0.48135019826054
"292830",365,0.58,0.638051386041452,0.315426299813359,0.0465223141451891,0.756050175278098,0.243949824721902,0.603912844589119,0.209811283269568,0.498453372205997,0.579671464893623,4,2,0.025066885117086,0.48135019826054
"292930",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.48135019826054,0.58,1,3,0.025066885117086,0.48135019826054
"329430",365,0.58,0.572139592795524,0.359654121490226,0.0682062857142502,0.721485815105352,0.278514184894649,0.541522914169439,0.247897506268564,0.481339788931167,0.579388749448117,1,3,0.025066885117086,0.48135019826054
"329530",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.48135019826054,0.58,2,3,0.025066885117086,0.48135019826054
"366030",365,0.58,0.525675293667848,0.412309497972365,0.0620152083597871,0.697141743493938,0.302858256506062,0.49754229782434,0.274725260662554,0.486918051506683,0.579192390771594,2,3,0.025066885117086,0.48135019826054
"366130",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.48135019826054,0.58,3,3,0.025066885117086,0.48135019826054
"402630",365,0.58,0.500076836733402,0.441051643870139,0.0588715193964596,0.683742507392193,0.316257492607807,0.473312206343699,0.289492862218104,0.490734414065766,0.57907471285487,3,3,0.025066885117086,0.48135019826054
"402730",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.48135019826054,0.58,4,3,0.025066885117086,0.48135019826054
"439230",365,0.58,0.452525349217939,0.494739629284697,0.0527350214973633,0.65885830142568,0.34114169857432,0.428302827246675,0.316919176603055,0.497538840744701,0.578874613007817,4,3,0.025066885117086,0.48135019826054
"439330",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.48135019826054,0.58,1,4,0.025066885117086,0.48135019826054
"475830",365,0.58,0.572139592795524,0.359654121490226,0.0682062857142502,0.721485815105352,0.278514184894649,0.541522914169439,0.247897506268564,0.481339788931167,0.579388749448117,1,4,0.025066885117086,0.48135019826054
"475930",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.48135019826054,0.58,2,4,0.025066885117086,0.48135019826054
"512430",365,0.58,0.586280210458652,0.35394310010945,0.0597766894318982,0.697554221442791,0.302445778557209,0.546863553068136,0.263029121166693,0.480520124795333,0.635766351564397,2,4,0.025066885117086,0.48135019826054
"512530",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.48135019826054,0.58,3,4,0.025066885117086,0.48135019826054
"549030",365,0.58,0.594733619300922,0.353048075049442,0.0522183056496357,0.670870971761888,0.329129028238112,0.544772855262968,0.279168264200159,0.481109886337057,0.688851277815342,3,4,0.025066885117086,0.48135019826054
"549130",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.48135019826054,0.58,4,4,0.025066885117086,0.48135019826054
"585630",365,0.58,0.597742096464001,0.356818692144583,0.0454392113914156,0.640994132919099,0.3590058670809,0.535392390790014,0.296656161406914,0.483095233055709,0.73747752076266,4,4,0.025066885117086,0.48135019826054
"131",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.525778042724003,0.58,1,1,0.0261936735506297,0.525778042724003
"36641",365,0.58,0.585034480392815,0.350400449911225,0.0645650696959607,0.728953248409003,0.271046751590997,0.553884985117954,0.239897256316136,0.525668928710382,0.578113710611975,1,1,0.0261936735506297,0.525778042724003
"36731",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.525778042724003,0.58,2,1,0.0261936735506297,0.525778042724003
"73231",365,0.58,0.630223245007429,0.317893027530428,0.0518837274621434,0.752601623724617,0.247398376275384,0.596662484342013,0.213837615609968,0.534566434644044,0.578288420574906,2,1,0.0261936735506297,0.525778042724003
"73331",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.525778042724003,0.58,3,1,0.0261936735506297,0.525778042724003
"109831",365,0.58,0.670159186861236,0.288846661629601,0.040994151509163,0.773511719367934,0.226488280632066,0.634465188279774,0.190794282050605,0.544674293717997,0.578443523210506,3,1,0.0261936735506297,0.525778042724003
"109931",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.525778042724003,0.58,4,1,0.0261936735506297,0.525778042724003
"146431",365,0.58,0.704584772761558,0.263518502798438,0.0318967244400042,0.791544668400177,0.208455331599823,0.667049423999769,0.170919982838034,0.555803102183152,0.578575398552756,4,1,0.0261936735506297,0.525778042724003
"146531",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.525778042724003,0.58,1,2,0.0261936735506297,0.525778042724003
"183031",365,0.58,0.585034480392815,0.350400449911225,0.0645650696959607,0.728953248409003,0.271046751590997,0.553884985117954,0.239897256316136,0.525668928710382,0.578113710611975,1,2,0.0261936735506297,0.525778042724003
"183131",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.525778042724003,0.58,2,2,0.0261936735506297,0.525778042724003
"219631",365,0.58,0.603986363983401,0.337871903872721,0.0581417321438783,0.738865687392437,0.261134312607563,0.571831517048216,0.228979465672378,0.529314293619803,0.57821106357757,2,2,0.0261936735506297,0.525778042724003
"219731",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.525778042724003,0.58,3,2,0.0261936735506297,0.525778042724003
"256231",365,0.58,0.625177188914198,0.323691728096629,0.0511310829891726,0.749956548020034,0.250043451979966,0.591896561538928,0.216762824604696,0.534109586948398,0.57830745139755,3,2,0.0261936735506297,0.525778042724003
"256331",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.525778042724003,0.58,4,2,0.0261936735506297,0.525778042724003
"292831",365,0.58,0.653970795928065,0.303737215392833,0.0422919886791014,0.765035448752175,0.234964551247825,0.619155293175383,0.200149048495142,0.541851711654605,0.578416636919275,4,2,0.0261936735506297,0.525778042724003
"292931",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.525778042724003,0.58,1,3,0.0261936735506297,0.525778042724003
